HeartRate,SkinConductance,EEG,Temperature,PupilDiameter,SmileIntensity,FrownIntensity,CortisolLevel,ActivityLevel,AmbientNoiseLevel,LightingLevel,EmotionalState,CognitiveState,EngagementLevel,Category
82,2.533611900602684,5.865309746003525,36.30819776238843,2.781802461277081,0.3352056305575454,0.3980345610836864,1.210918366184147,56,59,417,partially engaged,distracted,3,Mid
81,3.751681141179784,9.895347016917365,36.2859755508096,2.9745207383083185,0.3888265701516054,0.2871682207304024,1.250003679657941,55,55,427,partially engaged,distracted,3,Mid
113,1.114206731755754,4.681371988347329,37.05623321798068,2.0654107131325907,0.1684854884089111,0.7527083823699057,1.7356123756041293,13,38,754,disengaged,distracted,3,Mid
66,12.378273273437872,13.415830522895853,36.99972526149598,3.84866531178718,0.6300116865724845,0.0390211611345655,0.6570106252916952,170,55,551,engaged,distracted,3,High
107,1.5567245275890689,4.25623061752938,37.13597855745516,2.296730611225918,0.0566498124554748,0.532706948215848,1.8420988717373403,1,38,691,disengaged,distracted,2,Mid
84,4.430745333272051,5.697773022817822,36.39174007425441,2.9996382629731184,0.4702084897171804,0.3503624152655332,1.331082677347354,81,44,419,partially engaged,focused,3,Mid
117,1.0881116037294012,3.690947882692455,37.395329525503385,2.256547622834342,0.1072495036707337,0.5593504151665647,1.622369588853542,31,30,401,disengaged,distracted,3,Mid
107,1.6176022122709093,2.713611834691274,37.004900263466986,2.234921910119924,0.0582903295290814,0.6432651966191514,1.7023463607239386,14,47,537,disengaged,distracted,2,Mid
69,12.622993204819156,12.231929597201836,36.72086124560847,3.7372686902530847,0.6976962389185637,0.0063993044185392,0.7536972095275598,181,54,737,engaged,focused,3,High
105,1.0798412043019543,2.2496933106947874,37.12122439464547,2.3188813600236187,0.0327244985711564,0.5851594301944558,1.8908786950875625,43,52,393,disengaged,distracted,2,Mid
99,2.122521328849965,8.814144331971473,36.32094378857424,2.981944434055244,0.4174404259753624,0.2607903813323416,1.19076027609466,83,33,980,partially engaged,distracted,2,Mid
84,2.6019500464330285,5.792446615911393,36.038502466601095,2.9559878718408794,0.3466139667389702,0.2688327053503608,1.1402522541887454,62,40,770,partially engaged,focused,3,Mid
111,1.3728246874823302,1.7628107112124258,37.49026358414864,2.1494595796420386,0.0014385912015719,0.6546919922059535,1.5753655421379689,22,32,739,disengaged,focused,3,Mid
119,1.464518565016913,2.3034950655825126,37.338442758378285,2.2691197241235668,0.1259602215443863,0.6790111919563884,1.832911382027796,13,38,560,disengaged,distracted,3,Mid
63,13.2140581141719,14.657855731799726,36.61169701502661,3.834548899914816,0.6143136293244864,0.1630987446481883,0.7264897654590741,168,39,808,engaged,focused,3,High
98,2.2663558270824025,5.722031506517623,36.31794238412311,2.925057632878174,0.3190902500370455,0.3467504498833216,1.3712557665697431,96,36,696,partially engaged,distracted,2,Mid
110,0.642175518615069,1.7573089621633329,37.337216736207736,2.032643645606955,0.1169869975089251,0.5836196577358541,1.7333029559719713,15,40,838,disengaged,focused,3,Low
76,7.27159571639019,10.79459453172377,36.813494199795485,3.545048396351139,0.835898948288031,0.0918793158274674,0.912562923666514,180,45,685,engaged,distracted,3,High
116,0.6384078716510615,2.155817465674009,37.0261801870972,2.4962690349527388,0.1015220766550351,0.5072712782492519,1.770615329380572,0,37,824,disengaged,distracted,3,Low
119,1.4018133682589082,0.6973232729951745,37.32886853949373,2.3831491890061303,0.1144838127930993,0.7678247013561055,1.6384948908924426,8,46,676,disengaged,distracted,3,Mid
80,2.004341661562998,6.765657042555263,36.42892799290734,2.513659755820872,0.3006495856523017,0.256251858105026,1.457000018504639,63,42,615,partially engaged,distracted,3,Mid
103,1.1064737422792452,1.660040056585944,37.12186833101391,2.407610927106059,0.0212589720999282,0.6462063112635907,1.8171986297485423,40,33,400,disengaged,focused,2,Mid
81,3.7325638637373295,8.712480302536825,36.117418024573766,2.646663751645379,0.4139042293266067,0.3966252819963228,1.1087465914100572,96,53,595,partially engaged,distracted,3,Mid
79,8.577200196714713,10.02273619605126,36.63896365602146,3.5145535467661144,0.8321810182380418,0.0457874842917513,0.5694504231440671,123,40,932,engaged,distracted,3,High
100,0.2591690742495258,1.6850890608039382,37.38552214896949,2.053306543155605,0.045967799159739,0.5025393264851928,1.984207431347809,35,41,302,disengaged,focused,2,Low
77,7.899954031733017,10.952099531511957,36.95411624808392,3.60362804234949,0.6208538136220094,0.0839296021444814,0.6784500670398527,137,37,701,engaged,distracted,3,High
116,0.395653979209347,2.390639861204308,37.222742896126896,2.2583374409717654,0.1429621666612629,0.7046026995494681,1.6864067110709955,29,56,629,disengaged,distracted,3,Low
86,3.753529685335179,9.748427462847648,36.27454071891266,2.727553150406428,0.3267835177392849,0.3620378190543223,1.186897445020456,55,51,594,partially engaged,focused,3,Mid
63,8.054674525280006,12.814138614568908,36.93673762676364,3.864673778584754,0.7669471113006903,0.0037997891144387,0.614162331460238,180,33,978,engaged,distracted,3,High
75,12.006222647194472,10.119622629587434,36.84126838768464,3.844539242859379,0.7346088598230581,0.1658161980220075,0.8907638666219349,129,55,721,engaged,focused,3,High
66,5.735796381597515,11.193835038586734,36.58050916641212,3.5330826606748023,0.9854560351813824,0.0714470833233564,0.9792541346801026,136,36,423,engaged,distracted,3,High
79,9.400834445374269,19.21375989528145,36.94409928545653,3.823220977952436,0.6883375737478672,0.000898649365784,0.8407916600537597,146,55,517,engaged,focused,3,High
75,13.399372805196776,19.284761316015,36.79122766624469,3.7784787690598822,0.7472824351048235,0.0083326000859924,0.5776107138995916,191,39,404,engaged,distracted,1,High
109,0.0204254992256864,4.2935341163257625,37.28007465997451,2.1915750015056337,0.081955774315395,0.6390053281156609,1.5369417502097962,27,50,416,disengaged,focused,2,Low
96,3.9888478202888336,7.5120110985359165,36.16737173347866,2.913250333490364,0.445544219265342,0.2787220683889244,1.4238088926144363,91,55,632,partially engaged,distracted,2,Mid
118,0.4299049003138415,4.578960782734934,37.09473981004776,2.0242116132086347,0.0654974017746261,0.7180899033383119,1.961637043176775,10,31,894,disengaged,distracted,3,Low
76,11.04191950743664,19.66116322492755,36.75136065447736,3.051515225939305,0.6106093280387281,0.0489585812831541,0.668928564568475,197,54,501,engaged,distracted,1,High
97,4.012792378862327,5.335864184475045,36.02705773390183,2.793233886020273,0.4774592021008416,0.3056964001919094,1.4389095862850358,63,37,359,partially engaged,focused,2,Mid
92,3.973132007466028,7.217506912750208,36.14534990682346,2.709316928023989,0.3890399292541269,0.3821104501643193,1.0517291418524766,59,41,966,partially engaged,focused,2,Mid
82,3.891911866877731,9.708213688686971,36.39780446240974,2.778538420987215,0.3429365383347015,0.290174846280448,1.3466911220972386,88,52,617,partially engaged,distracted,3,Mid
91,2.956395224132208,8.62635601580512,36.1261260254536,2.5561686160220205,0.4099416440738189,0.230223735178826,1.47024243934957,84,38,824,partially engaged,distracted,2,Mid
66,5.6015088374037525,19.530005982995718,36.550697441916505,3.7878827550354455,0.7586711068178023,0.086078958375517,0.6400778929551358,196,57,579,engaged,focused,3,High
109,0.5387295550970979,2.8117394446766,37.13932517026141,2.194306530446521,0.1812892636947649,0.7567518876484759,1.7580087717088149,7,43,344,disengaged,focused,2,Low
65,14.540873530357144,12.027165965106876,36.90408415545627,3.3689702095355374,0.9928299237791192,0.0736311480725575,0.675758312455363,199,32,922,engaged,distracted,3,High
77,8.417728670478326,12.064339947298642,36.96502433182077,3.009355967907427,0.7919311406455176,0.17415279222443,0.5931535870576734,166,44,989,engaged,distracted,3,High
67,7.744291227729382,19.88753417195261,36.96100481024489,3.732515969932714,0.7484213206857459,0.1533178223721804,0.5653045237713811,193,54,955,engaged,focused,3,High
107,1.611075276163029,4.731427767565839,37.34325359252512,2.3660456201113647,0.1790911556469902,0.7809134086574379,1.7456487749348528,18,45,933,disengaged,focused,2,Mid
84,3.424706875492888,6.734946593243053,36.313768244972685,2.5263510472937085,0.45061260925748,0.2008958953839415,1.1534678718961762,96,36,835,partially engaged,distracted,3,Mid
77,9.379685061487192,15.672773713978572,36.58958343741936,3.4928482809843966,0.936813860700146,0.1546926527036153,0.5405953578995109,152,47,605,engaged,distracted,3,High
83,3.997148748019902,5.731914525713656,36.3373221850429,2.5178507144285818,0.4201289402140435,0.3291880341522688,1.122248357029532,90,47,487,partially engaged,distracted,3,Mid
64,13.917093267849388,13.81897487642531,36.856957370851255,3.651548427347936,0.5841231080139977,0.0637998551179717,0.7648367404562669,144,48,726,engaged,focused,3,High
61,5.205866333372418,13.525582554710086,36.83407196229123,3.527729433242667,0.9715110579283794,0.0033938869071895,0.7188696993088179,127,58,548,engaged,distracted,3,High
99,4.177614158344845,5.406143141106543,36.225519264740655,2.838117478095352,0.3533514256480963,0.2147692835350525,1.4785108048997215,50,37,304,partially engaged,focused,2,Mid
70,12.288061990193878,12.291146677566765,36.9783175067388,3.025254561691156,0.6663426486878203,0.0520184869069791,0.5240631138074254,153,36,389,engaged,distracted,3,High
113,1.7651057269702026,4.948448580957351,37.4040447932022,2.2343402593564123,0.1447408851934061,0.7530871365768923,1.7326535982093407,11,49,922,disengaged,focused,3,Mid
92,3.5782725133512834,8.379273688135724,36.3634410281593,2.678368134446054,0.4142640503112069,0.3819741748160894,1.48815645005532,80,52,817,partially engaged,focused,2,Mid
86,4.030056900285945,7.073419429117219,36.01211116920907,2.6734309353236423,0.4613489486944504,0.3594853860766365,1.2473425744082909,66,43,688,partially engaged,distracted,3,Mid
80,2.485244870432757,6.747366505695863,36.485841875285104,2.95988872898694,0.3401289174532198,0.3451244955969391,1.289508428451691,97,52,746,partially engaged,focused,3,Mid
85,2.2171200290525137,5.538212109167319,36.32351751228354,2.877883700474646,0.3643099416025424,0.2979346131033124,1.4728556824918293,76,52,404,partially engaged,distracted,3,Mid
79,7.9234182532089985,13.268486185035444,36.69835955827539,3.188592998495004,0.8455222724681241,0.0658699028155697,0.6631181120709706,187,58,811,engaged,focused,3,High
104,1.5439521584684213,4.178043527291367,37.40225393884161,2.3105967888059435,0.0560855070116556,0.7204565617425134,1.5196809708710644,29,47,889,disengaged,distracted,2,Mid
110,1.3400022263529558,0.4896272499278886,37.49867066776415,2.3782045962004976,0.1469613662015786,0.5192023557587935,1.6993525632864492,28,33,701,disengaged,focused,3,Mid
104,1.7577443767132306,1.4146886649724844,37.311707326241134,2.082325961172403,0.0707927713884448,0.7841712425708999,1.8738204577913655,43,36,820,disengaged,distracted,2,Mid
111,0.585993813823064,1.3121499252865902,37.290012401158485,2.3532428175036126,0.0066345514070377,0.6702204745771113,1.5852297644733144,28,30,776,disengaged,distracted,3,Low
74,13.360229167407768,12.114717763662249,36.642855642916025,3.870752352998553,0.9446664823720554,0.1281306331640224,0.6568205495934349,101,48,449,engaged,focused,3,High
85,2.9873278431881967,7.358902644563146,36.13963931894924,2.503000390836991,0.3431296603275757,0.3400128344986401,1.3854815122426885,61,55,687,partially engaged,focused,3,Mid
118,0.0747313202772221,1.185314505488403,37.38960964168615,2.302993135132529,0.0411541043908742,0.5772325985367297,1.90840101149478,19,39,395,disengaged,focused,3,Low
109,0.3418778562711533,2.81198998767399,37.42468813769423,2.009771291985029,0.0246885906777082,0.5736919428983267,1.6473633483638386,4,32,608,disengaged,distracted,2,Low
64,12.24294507191329,18.20393352998988,36.5680132124388,3.70582689528211,0.959920511994338,0.1152741219711088,0.593061122264378,174,56,426,engaged,distracted,1,High
69,5.6970468270673456,12.234046246362263,36.719955221956106,3.4739147504020216,0.7826992425734822,0.1411229925501453,0.5236143198327338,144,55,362,engaged,distracted,3,High
105,0.0836958897658686,3.730406334156631,37.11150009051924,2.4696062466449797,0.0972807510194223,0.6338977257326606,1.8902693463197504,36,57,886,disengaged,distracted,2,Low
106,1.2732890517790865,2.6909447230433274,37.303415521377126,2.341325600666831,0.0346910600204275,0.5903788402926986,1.868120693462764,2,59,720,disengaged,distracted,2,Mid
100,1.3578575393207517,4.446940462116159,37.337283825563496,2.4139071221720627,0.1087121179388939,0.5206769664035436,1.5502331057542502,46,57,865,disengaged,focused,2,Mid
75,9.468189378566798,12.8358003038907,36.761700834343365,3.3796501438209656,0.6149981272776234,0.1513689592259968,0.8987620744676514,165,31,359,engaged,distracted,3,High
65,6.6952845140937285,18.404112815074782,36.66463193824311,3.74806680225202,0.9087252805220574,0.1536304995205515,0.6949030153454039,134,37,578,engaged,distracted,3,High
94,2.5581500984260983,5.155142212090161,36.432328303868005,2.698165326868061,0.352772975207984,0.3123345917677889,1.2104492612378597,86,32,718,partially engaged,distracted,2,Mid
82,4.988594148757084,6.279244243933149,36.3524785612875,2.8789974988878355,0.4168996959359324,0.2194951375802362,1.2861867486726486,71,58,871,partially engaged,focused,3,Mid
93,4.683406281426332,7.567043888878365,36.32238761697393,2.5290152809418105,0.4391461056064796,0.3414401745898064,1.179599647821604,90,51,519,partially engaged,distracted,2,Mid
94,2.937588862785089,5.83107747261706,36.06934544970865,2.668670255010049,0.4604528716021419,0.2402222135710137,1.2657078922162048,82,46,905,partially engaged,distracted,2,Mid
77,10.664517497010372,19.01931459092932,36.95100964974477,3.94414780042448,0.9476958300400526,0.0006562258020601,0.9670074457907984,139,54,675,engaged,distracted,1,High
64,8.489161951764336,16.208040852687937,36.7011555982595,3.0255542846493797,0.7382413170873574,0.088426148454076,0.8784246327508234,168,36,459,engaged,distracted,3,High
103,1.198329746734333,2.3576274272603994,37.168447282589526,2.1871570791418398,0.0741847320317952,0.7917220084130953,1.6164984940264762,34,45,859,disengaged,focused,2,Mid
86,2.016710016810652,9.96588109062744,36.37821968531679,2.841224793175396,0.3810649415353274,0.3110406177828579,1.126635447833735,76,40,749,partially engaged,focused,3,Mid
88,4.361168287537199,8.705763366428293,36.089187500968045,2.710914401287397,0.3845515841668206,0.3519928516610497,1.4188304528880278,79,48,746,partially engaged,focused,3,Mid
60,8.103958602845186,16.07761983018407,36.68300717643484,3.194621140647818,0.8375354238790158,0.061269418603716,0.944512389933018,151,57,623,engaged,distracted,3,High
72,5.895006408955065,10.923849069962442,36.846417867071295,3.2139763356390647,0.9673711814884912,0.1032889093182608,0.7300491289774593,198,52,412,engaged,distracted,3,High
70,9.522627625236083,11.28600356225192,36.94008609032038,3.4283953489256587,0.5370022878497512,0.1058731974995522,0.8236734292278517,111,56,735,engaged,focused,3,High
90,2.9732383038924897,5.817678474665618,36.029811218239054,2.6419291245720875,0.3328716882731102,0.3598791484669673,1.0313284834653316,81,56,731,partially engaged,distracted,2,Mid
106,0.8685363221273421,1.7059002730017787,37.30376343108767,2.3509496719344867,0.0402402693688813,0.5556293724214195,1.9790753738799407,21,36,893,disengaged,distracted,2,Low
85,3.5754768763337514,6.208314051872907,36.10336765282079,2.6984296330849107,0.4719791720519759,0.2122895832088518,1.1092630003773816,82,55,406,partially engaged,focused,3,Mid
102,1.2117336950237767,1.9155208342211605,37.05083844821549,2.2912375337770534,0.1366085494169172,0.7040817856897409,1.818517204536355,39,48,381,disengaged,focused,2,Mid
100,1.2712802196159192,3.451296808733205,37.327438369415695,2.293472782456726,0.0311677969608236,0.5631849615478586,1.6301120105176743,25,46,557,disengaged,focused,2,Mid
85,3.2144774254871216,6.379201565343571,36.15214592925742,2.665035396414496,0.4013127969364756,0.2707764622527609,1.3236031735190938,76,36,418,partially engaged,distracted,3,Mid
78,11.143295410607305,17.800301075933373,36.53716443031647,3.3185870199574565,0.6596584252083679,0.0659506184575531,0.7512399363219027,132,57,324,engaged,distracted,1,High
105,1.4705920960410226,3.01750397837525,37.32681471615866,2.105291947041322,0.0651004330653778,0.5063496342836223,1.554187353646585,3,31,816,disengaged,focused,2,Mid
96,3.784383714157271,7.038362290740579,36.48984505169552,2.654712792928577,0.4514828557817846,0.3116413915800416,1.1142535727572327,82,50,556,partially engaged,distracted,2,Mid
74,10.476853928773089,11.831904009534666,36.70727744293061,3.61518993065896,0.8574615632105622,0.0105485059813074,0.8320904109011804,159,58,872,engaged,distracted,3,High
92,3.960932171634696,5.264107214422284,36.010448106102785,2.558979755673777,0.4899441981421142,0.3814555499854433,1.043232987549827,64,37,766,partially engaged,distracted,2,Mid
74,5.976876734565012,10.945959819810342,36.54300194886736,3.976476239098676,0.8715542566412162,0.0428968734718596,0.5229736306482515,184,52,605,engaged,distracted,3,High
113,0.2525517755502509,2.3161836786867056,37.36548251579296,2.4168744654603413,0.1092627795009497,0.6424246962640193,1.6921402842298776,35,36,443,disengaged,distracted,3,Low
80,4.370960736439264,8.520415179503148,36.09694795719169,2.7551536321056127,0.3888033260845361,0.2847747012181393,1.271285524601907,56,43,911,partially engaged,distracted,3,Mid
60,10.12754784079912,13.066647953149948,36.94615244218421,3.439017932429109,0.6460110420065122,0.0310789667082298,0.836175363150179,126,57,456,engaged,focused,3,High
99,4.558738760794356,7.408611020066505,36.22666473565869,2.892469674242284,0.3186281018089753,0.3764986254838293,1.3354316772738073,80,39,593,partially engaged,distracted,2,Mid
60,10.180044523572532,10.93262197908929,36.58326193146544,3.3236182425543097,0.5517764710673547,0.1630683652275539,0.6484339255163842,173,42,361,engaged,distracted,3,High
99,3.428127940831821,7.334421108166605,36.24625582916682,2.767845585321468,0.3062346164635461,0.3372602251487246,1.2435958876442217,65,44,319,partially engaged,distracted,2,Mid
64,13.52467840188994,14.20074865056297,36.99528291242815,3.151943029907441,0.7316745190198417,0.1464900661817872,0.5026835289892537,189,37,686,engaged,focused,3,High
70,14.928778653827536,17.606246624214705,36.6867795488733,3.156284934696776,0.5451916214017254,0.1063814401101823,0.9879456590995994,122,35,630,engaged,distracted,1,High
110,1.3890489935711527,2.681906428887182,37.30199946449772,2.3775633946670656,0.1451806928529786,0.5130089900504681,1.901285952647514,44,32,977,disengaged,distracted,3,Mid
109,1.22490289691465,0.7475315493689849,37.20870769766322,2.167793105094092,0.0700817889636076,0.5274004815221924,1.5799217440001152,2,42,359,disengaged,distracted,2,Mid
117,1.7366091490690017,3.825199656791706,37.39536741864536,2.372429366362778,0.0551508978756165,0.7576537159008012,1.5011162765720545,9,45,400,disengaged,focused,3,Mid
95,2.4168747931505545,6.360995696382828,36.08391104706146,2.562302284809724,0.4594364056815785,0.299150525732071,1.3156050684243907,82,52,832,partially engaged,focused,2,Mid
62,7.575690325236971,13.080362749282347,36.826118972183366,3.15035012591923,0.8086109295837309,0.1704469632846254,0.5602116130903845,187,56,620,engaged,distracted,3,High
98,3.046727680867619,8.052546576189972,36.27970738005927,2.5481955362472166,0.4597826335571706,0.3946306586290505,1.090614144591885,91,59,337,partially engaged,distracted,2,Mid
73,12.920213931794246,10.597815754453311,36.94159822340136,3.674159422199634,0.6851273919612151,0.03809336469957,0.9082665492836024,102,41,698,engaged,distracted,3,High
72,8.389271933568677,10.896326781099289,36.955641086101735,3.387343739658035,0.6741937555576067,0.0408799237751878,0.9487112856141728,197,49,847,engaged,focused,3,High
110,1.761530023216206,0.174568073016087,37.414395852650095,2.205299710844887,0.1315949150530423,0.6117213689676662,1.847758128173747,32,36,773,disengaged,distracted,3,Mid
75,6.019000248916394,13.010232759202836,36.74756520760141,3.9586048112995353,0.5359816931409096,0.0674154979969674,0.9629452768629748,190,32,597,engaged,focused,3,High
84,3.0241691659428724,6.7364417949817845,36.366763195469154,2.6549161122695537,0.340154529670885,0.3615292255993144,1.402685516863616,75,38,539,partially engaged,distracted,3,Mid
107,0.834079917938465,4.974470966483729,37.07382021392628,2.2963639896199304,0.177172605215132,0.7061645123543344,1.9404616495441191,8,31,555,disengaged,focused,2,Low
66,13.512723869021046,13.941145761854605,36.854841161528654,3.1477485784141144,0.8779190626883373,0.1097965298049738,0.6343058199552305,169,32,776,engaged,distracted,3,High
81,4.368724844697127,6.544374210446729,36.38279533095764,2.972396670851786,0.4952170108310296,0.3788222361756279,1.102071726587483,76,33,662,partially engaged,focused,3,Mid
116,1.0881073644959516,0.0476730390067442,37.19586367557567,2.453345502758588,0.1796718037839724,0.5611720652288105,1.6909815345786303,3,47,774,disengaged,focused,3,Mid
103,1.9363996249260695,3.99526068993944,37.47654593648931,2.3657461091881715,0.175524827872506,0.7493011377133549,1.626919240870564,38,58,484,disengaged,distracted,2,Mid
113,1.0843162150466978,3.831440687949127,37.1966368288295,2.219980188231106,0.1069919831867662,0.6183161299224922,1.9572740395505777,31,48,600,disengaged,focused,3,Mid
97,2.373009720318396,6.222562075970231,36.0761806421827,2.589907784990512,0.4605755075779669,0.3159002883331848,1.478047581562674,55,49,756,partially engaged,distracted,2,Mid
110,1.95485673816494,4.1322175713738485,37.36430783956025,2.094487600685396,0.1538810801819432,0.6042695367787754,1.7652684485233787,45,44,958,disengaged,distracted,3,Mid
65,12.265234719135163,16.617020926422057,36.534185439655296,3.4573470259491077,0.8320108033599896,0.0591985964331457,0.6565283436081948,135,55,826,engaged,distracted,1,High
80,4.960491302918524,6.426596806440187,36.26571844634305,2.8716186263895422,0.3026994541768541,0.3800879119196598,1.193275092362469,50,42,671,partially engaged,distracted,3,Mid
94,4.950658246633324,7.965287132019616,36.14570244344992,2.713172830682997,0.351694955887067,0.2063608514239079,1.421015016076027,54,59,826,partially engaged,focused,2,Mid
73,7.126872255123752,16.344953909655562,36.57812915882882,3.1900237925926533,0.8133449511126789,0.1982456892177249,0.9455304186262732,166,58,388,engaged,distracted,3,High
83,3.642191442901681,7.10058260979722,36.45477776788767,2.617092147934644,0.3195051980593618,0.326818006872366,1.0479248168843744,52,47,635,partially engaged,distracted,3,Mid
60,14.916595457479623,12.209817233331808,36.68787818925345,3.132240124410658,0.8038067630166174,0.1455346364615667,0.7410384116179394,175,42,445,engaged,focused,3,High
98,3.617473170106548,5.855928617018589,36.202840950251066,2.717598545817597,0.4965235507542865,0.3698571664311044,1.3671853941367968,97,58,475,partially engaged,distracted,2,Mid
98,3.3978832748804937,5.672252828481279,36.212689048599074,2.801570622560739,0.4145892250167819,0.3149587293572606,1.1279196415758668,98,44,999,partially engaged,distracted,2,Mid
83,3.166000839654802,8.15290141310055,36.12199350350362,2.524140510094351,0.417146272783881,0.2095099604370451,1.3617922974602368,62,49,703,partially engaged,distracted,3,Mid
61,9.11290109647982,19.177609364773,36.506566812761534,3.563303380822992,0.9616805628672316,0.1827974495539193,0.7923278819123463,120,45,764,engaged,focused,3,High
94,2.5213526114370515,8.398366776018307,36.00831704190488,2.9417427882039915,0.4175868940291767,0.2090293324529528,1.1198837100958163,65,52,829,partially engaged,distracted,2,Mid
116,1.91878722488764,3.735338671550914,37.14812622492634,2.122589770171141,0.1977220484773926,0.5199628445324532,1.9217821460706543,37,32,471,disengaged,distracted,3,Mid
103,1.154958664656047,2.412711854989302,37.267202115636096,2.2392320921924163,0.0884400562354476,0.7841107082438639,1.7398815955641245,32,54,467,disengaged,focused,2,Mid
85,4.139540195467552,5.309969785178398,36.016936661333915,2.6892708124255704,0.4386332275643881,0.2447365053811988,1.216700358981286,82,54,513,partially engaged,focused,3,Mid
95,4.543830385314091,9.127304424055982,36.4456760926445,2.9575708718143936,0.4014640384796264,0.3363867566391151,1.3094454560078472,82,45,617,partially engaged,focused,2,Mid
117,0.4369154640153843,3.786917752463977,37.48228643421326,2.433885870919039,0.0435880808176761,0.5155746412136539,1.8785469535360877,18,54,693,disengaged,focused,3,Low
114,0.3882075343342162,0.4560713937632488,37.16471736916913,2.19444891532007,0.0612515352811808,0.5405722356873668,1.6254199298608571,3,46,829,disengaged,distracted,3,Low
98,3.8976483338556673,7.681518899593662,36.27452646992884,2.624274778973898,0.4043086065536363,0.2047189427726403,1.215871871162463,65,50,913,partially engaged,distracted,2,Mid
109,0.4390620396312388,0.3527897763271209,37.17392866057005,2.48948288322597,0.070776081292722,0.6381609865510927,1.8265436254781875,23,43,642,disengaged,distracted,2,Low
108,1.077287208943824,1.836462205336512,37.07345394503611,2.3702977434436017,0.0110013662087869,0.5955181515756357,1.7810956127100457,8,43,620,disengaged,distracted,2,Mid
76,14.260010047060469,19.30970388498664,36.70804726980462,3.39374441676142,0.6536925237433504,0.1711512385824721,0.7839576429974522,110,38,779,engaged,distracted,1,High
85,4.676069917133267,8.612580535481309,36.05334319211329,2.527295138525598,0.4609650727230959,0.3619721265610718,1.0602609198960244,73,57,797,partially engaged,distracted,3,Mid
